disaster_id,alertlevel,alertscore,episodealertlevel,episodealertscore,country,fromdate,todate,severity,source,iso3,eventtype,GDACS ID,People affected,Countries,Duration (days),Burned area
WF_BRA_20220831_1018,Green,1,Green,0.5,Brazil,8/31/2022,2022-09-19T00:00:00,5215,GWIS,BRA,WF,WF 1009378,0 in the burned area,Brazil,19,5215 ha
WF_BRA_20220831_1019,Green,1,Green,0.5,Brazil,8/31/2022,2022-09-19T00:00:00,11822,GWIS,BRA,WF,WF 1009247,0 in the burned area,Brazil,19,11822 ha
WF_BRA_20220831_1020,Green,1,Green,0.5,Brazil,8/31/2022,2022-09-18T00:00:00,10467,GWIS,BRA,WF,WF 1009137,0 in the burned area,Brazil,18,10467 ha
WF_AGO_20220829_1021,Green,1,Green,0.5,Angola,8/29/2022,2022-09-16T00:00:00,10600,GWIS,AGO,WF,WF 1009278,0 in the burned area,Angola,18,10600 ha
WF_CAN_20220830_1022,Green,1,Green,0.5,Canada,8/30/2022,2022-09-16T00:00:00,37157,GWIS,CAN,WF,WF 1008935,0 in the burned area,Canada,17,37157 ha
WF_BRA_20220831_1023,Green,1,Green,0.5,Brazil,8/31/2022,2022-09-16T00:00:00,14569,GWIS,BRA,WF,WF 1008978,1 in the burned area,Brazil,16,14569 ha
WF_BRA_20220829_1024,Green,1,Green,0.5,Brazil,8/29/2022,2022-09-16T00:00:00,26967,GWIS,BRA,WF,WF 1008807,0 in the burned area,Brazil,18,26967 ha
WF_USA_20220831_1025,Green,1,Green,0.5,United States,8/31/2022,2022-09-15T00:00:00,67352,GWIS,USA,WF,WF 1008932,4 in the burned area,United States,15,67352 ha
WF_BRA_20220827_1026,Green,1,Green,0.5,Brazil,8/27/2022,2022-09-15T00:00:00,26571,GWIS,BRA,WF,WF 1008819,1 in the burned area,Brazil,19,26571 ha
WF_BRA_20220831_1027,Green,1,Green,0.5,Brazil,8/31/2022,2022-09-15T00:00:00,7686,GWIS,BRA,WF,WF 1009081,0 in the burned area,Brazil,15,7686 ha
WF_ZMB_20220826_1028,Green,1,Green,0.5,Zambia,8/26/2022,2022-09-14T00:00:00,12657,GWIS,ZMB,WF,WF 1009039,0 in the burned area,Zambia,19,12657 ha
WF_CAN_20220827_1029,Green,1,Green,0.5,Canada,8/27/2022,2022-09-14T00:00:00,8577,GWIS,CAN,WF,WF 1009144,0 in the burned area,Canada,18,8577 ha
WF_AGO_20220826_1030,Green,1,Green,0.5,Angola,8/26/2022,2022-09-14T00:00:00,6608,GWIS,AGO,WF,WF 1009146,0 in the burned area,Angola,19,6608 ha
WF_BRA_20220827_1031,Green,1,Green,0.5,Brazil,8/27/2022,2022-09-14T00:00:00,6183,GWIS,BRA,WF,WF 1009279,0 in the burned area,Brazil,18,6183 ha
WF_AGO_20220830_1032,Green,1,Green,0.5,Angola,8/30/2022,2022-09-14T00:00:00,8167,GWIS,AGO,WF,WF 1009276,93 in the burned area,Angola,15,8167 ha
WF_AGO_20220830_1033,Green,1,Green,0.5,Angola,8/30/2022,2022-09-14T00:00:00,7735,GWIS,AGO,WF,WF 1009249,0 in the burned area,Angola,15,7735 ha
WF_USA_20220827_1034,Green,1,Green,0.5,United States,8/27/2022,2022-09-14T00:00:00,15443,GWIS,USA,WF,WF 1009184,0 in the burned area,United States,18,15443 ha
WF_BRA_20220830_1035,Green,1,Green,0.5,Brazil,8/30/2022,2022-09-14T00:00:00,6837,GWIS,BRA,WF,WF 1009203,0 in the burned area,Brazil,15,6837 ha
WF_AGO_20220827_1036,Green,1,Green,0.5,Angola,8/27/2022,2022-09-14T00:00:00,7228,GWIS,AGO,WF,WF 1009204,0 in the burned area,Angola,18,7228 ha
WF_BRA_20220830_1037,Green,1,Green,0.5,Brazil,8/30/2022,2022-09-14T00:00:00,9916,GWIS,BRA,WF,WF 1009379,8 in the burned area,Brazil,15,9916 ha
WF_AGO_20220831_1038,Green,1,Green,0.5,Angola,8/31/2022,2022-09-14T00:00:00,5789,GWIS,AGO,WF,WF 1009426,0 in the burned area,Angola,14,5789 ha
WF_AGO_20220830_1039,Green,1,Green,0.5,Angola,8/30/2022,2022-09-14T00:00:00,6994,GWIS,AGO,WF,WF 1009427,202 in the burned area,Angola,15,6994 ha
WF_BRA_20220827_1040,Green,1,Green,0.5,Brazil,8/27/2022,2022-09-14T00:00:00,10941,GWIS,BRA,WF,WF 1008818,777 in the burned area,Brazil,18,10941 ha
WF_BRA_20220831_1041,Green,1,Green,0.5,Brazil,8/31/2022,2022-09-14T00:00:00,11490,GWIS,BRA,WF,WF 1008977,0 in the burned area,Brazil,14,11490 ha
WF_BRA_20220828_1042,Green,1,Green,0.5,Brazil,8/28/2022,2022-09-14T00:00:00,9789,GWIS,BRA,WF,WF 1008985,0 in the burned area,Brazil,17,9789 ha
WF_USA_20220827_1043,Green,1,Green,0.5,United States,8/27/2022,2022-09-14T00:00:00,12816,GWIS,USA,WF,WF 1008941,0 in the burned area,United States,18,12816 ha
WF_USA_20220829_1044,Green,1,Green,0.5,"United States, Canada",8/29/2022,2022-09-13T00:00:00,18656,GWIS,USA,WF,WF 1008939,0 in the burned area,"United States, Canada",15,18656 ha
WF_BRA_20220826_1045,Green,1,Green,0.5,Brazil,8/26/2022,2022-09-13T00:00:00,7648,GWIS,BRA,WF,WF 1008861,0 in the burned area,Brazil,18,7648 ha
WF_BRA_20220826_1046,Green,1,Green,0.5,Brazil,8/26/2022,2022-09-13T00:00:00,7263,GWIS,BRA,WF,WF 1009205,0 in the burned area,Brazil,18,7263 ha
WF_AGO_20220825_1047,Green,1,Green,0.5,Angola,8/25/2022,2022-09-13T00:00:00,7669,GWIS,AGO,WF,WF 1009229,0 in the burned area,Angola,19,7669 ha
WF_USA_20220830_1048,Green,1,Green,0.5,United States,8/30/2022,2022-09-13T00:00:00,5164,GWIS,USA,WF,WF 1009250,0 in the burned area,United States,14,5164 ha
WF_AGO_20220825_1049,Green,1,Green,0.5,Angola,8/25/2022,2022-09-13T00:00:00,9787,GWIS,AGO,WF,WF 1009231,0 in the burned area,Angola,19,9787 ha
WF_BRA_20220825_1050,Green,1,Green,0.5,Brazil,8/25/2022,2022-09-13T00:00:00,5808,GWIS,BRA,WF,WF 1009304,1 in the burned area,Brazil,19,5808 ha
WF_ZMB_20220826_1051,Green,1,Green,0.5,Zambia,8/26/2022,2022-09-13T00:00:00,5259,GWIS,ZMB,WF,WF 1009327,0 in the burned area,Zambia,18,5259 ha
WF_USA_20220828_1052,Green,1,Green,0.5,United States,8/28/2022,2022-09-13T00:00:00,10897,GWIS,USA,WF,WF 1009093,0 in the burned area,United States,16,10897 ha
WF_BRA_20220825_1053,Green,1,Green,0.5,Brazil,8/25/2022,2022-09-13T00:00:00,10115,GWIS,BRA,WF,WF 1009040,0 in the burned area,Brazil,19,10115 ha
WF_BRA_20220825_1054,Green,1,Green,0.5,Brazil,8/25/2022,2022-09-13T00:00:00,24838,GWIS,BRA,WF,WF 1008679,0 in the burned area,Brazil,19,24838 ha
WF_BRA_20220828_1055,Green,1,Green,0.5,Brazil,8/28/2022,2022-09-12T00:00:00,17897,GWIS,BRA,WF,WF 1009037,1 in the burned area,Brazil,15,17897 ha
WF_BRA_20220825_1056,Green,1,Green,0.5,Brazil,8/25/2022,2022-09-12T00:00:00,7481,GWIS,BRA,WF,WF 1009042,0 in the burned area,Brazil,18,7481 ha
WF_BRA_20220824_1057,Green,1,Green,0.5,Brazil,8/24/2022,2022-09-12T00:00:00,9618,GWIS,BRA,WF,WF 1009099,0 in the burned area,Brazil,19,9618 ha
WF_USA_20220830_1058,Green,1,Green,0.5,United States,8/30/2022,2022-09-12T00:00:00,10478,GWIS,USA,WF,WF 1009141,0 in the burned area,United States,13,10478 ha
WF_USA_20220830_1059,Green,1,Green,0.5,United States,8/30/2022,2022-09-12T00:00:00,9684,GWIS,USA,WF,WF 1009182,0 in the burned area,United States,13,9684 ha
WF_AGO_20220829_1060,Green,1,Green,0.5,Angola,8/29/2022,2022-09-12T00:00:00,5581,GWIS,AGO,WF,WF 1009353,0 in the burned area,Angola,14,5581 ha
WF_BOL_20220825_1061,Green,1,Green,0.5,Bolivia,8/25/2022,2022-09-12T00:00:00,8533,GWIS,BOL,WF,WF 1009305,0 in the burned area,Bolivia,18,8533 ha
WF_BOL_20220825_1062,Green,1,Green,0.5,Bolivia,8/25/2022,2022-09-12T00:00:00,8533,GWIS,BOL,WF,WF 1009280,0 in the burned area,Bolivia,18,8533 ha
WF_BRA_20220830_1063,Green,1,Green,0.5,Brazil,8/30/2022,2022-09-12T00:00:00,6770,GWIS,BRA,WF,WF 1009401,2 in the burned area,Brazil,13,6770 ha
WF_BRA_20220824_1064,Green,1,Green,0.5,Brazil,8/24/2022,2022-09-12T00:00:00,7373,GWIS,BRA,WF,WF 1008868,0 in the burned area,Brazil,19,7373 ha
WF_USA_20220826_1065,Green,1,Green,0.5,United States,8/26/2022,2022-09-12T00:00:00,8502,GWIS,USA,WF,WF 1008943,0 in the burned area,United States,17,8502 ha
WF_BRA_20220827_1066,Green,1,Green,0.5,Brazil,8/27/2022,2022-09-12T00:00:00,8080,GWIS,BRA,WF,WF 1008987,0 in the burned area,Brazil,16,8080 ha
WF_BRA_20220831_1067,Green,1,Green,0.5,Brazil,8/31/2022,2022-09-12T00:00:00,19961,GWIS,BRA,WF,WF 1009022,0 in the burned area,Brazil,12,19961 ha
WF_MOZ_20220831_1068,Green,1,Green,0.5,Mozambique,8/31/2022,2022-09-12T00:00:00,9178,GWIS,MOZ,WF,WF 1009023,0 in the burned area,Mozambique,12,9178 ha
WF_USA_20220824_1069,Green,1,Green,0.5,United States,8/24/2022,2022-09-12T00:00:00,12356,GWIS,USA,WF,WF 1008906,3 in the burned area,United States,19,12356 ha
WF_BRA_20220826_1070,Green,1,Green,0.5,Brazil,8/26/2022,2022-09-12T00:00:00,20651,GWIS,BRA,WF,WF 1008782,1 in the burned area,Brazil,17,20651 ha
WF_BRA_20220825_1071,Green,1,Green,0.5,Brazil,8/25/2022,2022-09-11T00:00:00,9221,GWIS,BRA,WF,WF 1008754,0 in the burned area,Brazil,17,9221 ha
WF_BRA_20220827_1072,Green,1,Green,0.5,Brazil,8/27/2022,2022-09-11T00:00:00,8667,GWIS,BRA,WF,WF 1008904,0 in the burned area,Brazil,15,8667 ha
WF_BRA_20220825_1073,Green,1,Green,0.5,Brazil,8/25/2022,2022-09-11T00:00:00,9584,GWIS,BRA,WF,WF 1008862,0 in the burned area,Brazil,17,9584 ha
WF_AGO_20220829_1074,Green,1,Green,0.5,Angola,8/29/2022,2022-09-11T00:00:00,5325,GWIS,AGO,WF,WF 1009402,0 in the burned area,Angola,13,5325 ha
WF_BOL_20220829_1075,Green,1,Green,0.5,Bolivia,8/29/2022,2022-09-11T00:00:00,23325,GWIS,BOL,WF,WF 1009277,0 in the burned area,Bolivia,13,23325 ha
WF_USA_20220824_1076,Green,1,Green,0.5,United States,8/24/2022,2022-09-11T00:00:00,6078,GWIS,USA,WF,WF 1009232,0 in the burned area,United States,18,6078 ha
WF_MOZ_20220831_1077,Green,1,Green,0.5,Mozambique,8/31/2022,2022-09-11T00:00:00,5517,GWIS,MOZ,WF,WF 1009246,0 in the burned area,Mozambique,11,5517 ha
WF_AGO_20220831_1078,Green,1,Green,0.5,Angola,8/31/2022,2022-09-11T00:00:00,5588,GWIS,AGO,WF,WF 1009248,0 in the burned area,Angola,11,5588 ha
WF_BOL_20220829_1079,Green,1,Green,0.5,Bolivia,8/29/2022,2022-09-11T00:00:00,23325,GWIS,BOL,WF,WF 1009251,0 in the burned area,Bolivia,13,23325 ha
WF_BOL_20220825_1080,Green,1,Green,0.5,Bolivia,8/25/2022,2022-09-11T00:00:00,8082,GWIS,BOL,WF,WF 1009252,0 in the burned area,Bolivia,17,8082 ha
WF_BRA_20220824_1081,Green,1,Green,0.5,Brazil,8/24/2022,2022-09-11T00:00:00,8274,GWIS,BRA,WF,WF 1009150,0 in the burned area,Brazil,18,8274 ha
WF_AGO_20220831_1082,Green,1,Green,0.5,Angola,8/31/2022,2022-09-11T00:00:00,6267,GWIS,AGO,WF,WF 1009083,0 in the burned area,Angola,11,6267 ha
WF_BOL_20220825_1083,Green,1,Green,0.5,Bolivia,8/25/2022,2022-09-10T00:00:00,6790,GWIS,BOL,WF,WF 1009230,0 in the burned area,Bolivia,16,6790 ha
WF_PRY_20220822_1084,Green,1,Green,0.5,"Paraguay, Argentina",8/22/2022,2022-09-10T00:00:00,9588,GWIS,PRY,WF,WF 1009208,0 in the burned area,"Paraguay, Argentina",19,9588 ha
WF_BOL_20220829_1085,Green,1,Green,0.5,Bolivia,8/29/2022,2022-09-10T00:00:00,23207,GWIS,BOL,WF,WF 1009228,0 in the burned area,Bolivia,12,23207 ha
WF_AGO_20220831_1086,Green,1,Green,0.5,Angola,8/31/2022,2022-09-10T00:00:00,6076,GWIS,AGO,WF,WF 1009202,0 in the burned area,Angola,10,6076 ha
WF_BRA_20220824_1087,Green,1,Green,0.5,Brazil,8/24/2022,2022-09-10T00:00:00,10095,GWIS,BRA,WF,WF 1008869,15 in the burned area,Brazil,17,10095 ha
WF_AGO_20220822_1088,Green,1,Green,0.5,Angola,8/22/2022,2022-09-10T00:00:00,7477,GWIS,AGO,WF,WF 1008908,0 in the burned area,Angola,19,7477 ha
WF_BRA_20220822_1089,Green,1,Green,0.5,Brazil,8/22/2022,2022-09-10T00:00:00,6669,GWIS,BRA,WF,WF 1008952,0 in the burned area,Brazil,19,6669 ha
WF_BRA_20220824_1090,Green,1,Green,0.5,Brazil,8/24/2022,2022-09-09T00:00:00,7013,GWIS,BRA,WF,WF 1008950,0 in the burned area,Brazil,16,7013 ha
WF_BOL_20220826_1091,Green,1,Green,0.5,Bolivia,8/26/2022,2022-09-09T00:00:00,14242,GWIS,BOL,WF,WF 1008944,0 in the burned area,Bolivia,14,14242 ha
WF_BRA_20220825_1092,Green,1,Green,0.5,Brazil,8/25/2022,2022-09-09T00:00:00,6327,GWIS,BRA,WF,WF 1008946,0 in the burned area,Brazil,15,6327 ha
WF_BRA_20220824_1093,Green,1,Green,0.5,Brazil,8/24/2022,2022-09-09T00:00:00,6121,GWIS,BRA,WF,WF 1008990,0 in the burned area,Brazil,16,6121 ha
WF_BRA_20220831_1094,Green,1,Green,0.5,Brazil,8/31/2022,2022-09-09T00:00:00,15088,GWIS,BRA,WF,WF 1008979,0 in the burned area,Brazil,9,15088 ha
WF_CAN_20220928_1095,Green,1,Green,0.5,Canada,9/28/2022,2022-10-11T00:00:00,11830,GWIS,CAN,WF,WF 1009568,0 in the burned area,Canada,13,11830 ha
WF_BRA_20220930_1096,Green,1,Green,0.5,Brazil,9/30/2022,2022-10-10T00:00:00,6235,GWIS,BRA,WF,WF 1009566,3 in the burned area,Brazil,10,6235 ha
WF_BRA_20220929_1097,Green,1,Green,0.5,Brazil,9/29/2022,2022-10-10T00:00:00,7403,GWIS,BRA,WF,WF 1009567,1 in the burned area,Brazil,11,7403 ha
WF_MOZ_20220926_1098,Green,1,Green,0.5,Mozambique,9/26/2022,2022-10-08T00:00:00,20287,GWIS,MOZ,WF,WF 1009555,0 in the burned area,Mozambique,12,20287 ha
WF_MOZ_20220930_1099,Green,1,Green,0.5,Mozambique,9/30/2022,2022-10-07T00:00:00,6345,GWIS,MOZ,WF,WF 1009559,0 in the burned area,Mozambique,7,6345 ha
WF_MOZ_20220930_1100,Green,1,Green,0.5,Mozambique,9/30/2022,2022-10-07T00:00:00,6081,GWIS,MOZ,WF,WF 1009562,0 in the burned area,Mozambique,7,6081 ha
WF_AGO_20220926_1101,Green,1,Green,0.5,Angola,9/26/2022,2022-10-06T00:00:00,5402,GWIS,AGO,WF,WF 1009556,0 in the burned area,Angola,10,5402 ha
WF_MOZ_20220930_1102,Green,1,Green,0.5,Mozambique,9/30/2022,2022-10-06T00:00:00,9828,GWIS,MOZ,WF,WF 1009554,0 in the burned area,Mozambique,6,9828 ha
WF_AGO_20220917_1103,Green,1,Green,0.5,Angola,9/17/2022,2022-09-30T00:00:00,7986,GWIS,AGO,WF,WF 1009429,0 in the burned area,Angola,13,7986 ha
WF_SDN_20221031_1104,Green,1,Green,0.5,Sudan,10/31/2022,2022-11-19T00:00:00,15107,GWIS,SDN,WF,WF 1009999,0 in the burned area,Sudan,19,15107 ha
WF_CAF_20221031_1105,Green,1,Green,0.5,Central African Republic,10/31/2022,2022-11-19T00:00:00,20194,GWIS,CAF,WF,WF 1009816,0 in the burned area,Central African Republic,19,20194 ha
WF_AUS_20221031_1106,Green,1,Green,0.5,Australia,10/31/2022,2022-11-19T00:00:00,14696,GWIS,AUS,WF,WF 1009827,0 in the burned area,Australia,19,14696 ha
WF_SDN_20221030_1107,Green,1,Green,0.5,Sudan,10/30/2022,2022-11-18T00:00:00,6778,GWIS,SDN,WF,WF 1009831,0 in the burned area,Sudan,19,6778 ha
WF_CIV_20221030_1108,Green,1,Green,0.5,Cote d'Ivoire,10/30/2022,2022-11-18T00:00:00,7210,GWIS,CIV,WF,WF 1009838,0 in the burned area,Cote d'Ivoire,19,7210 ha
WF_BEN_20221031_1109,Green,1,Green,0.5,"Benin, Burkina Faso",10/31/2022,2022-11-18T00:00:00,7459,GWIS,BEN,WF,WF 1010066,0 in the burned area,"Benin, Burkina Faso",18,7459 ha
WF_BFA_20221030_1110,Green,1,Green,0.5,"Burkina Faso, Benin",10/30/2022,2022-11-18T00:00:00,9641,GWIS,BFA,WF,WF 1010067,0 in the burned area,"Burkina Faso, Benin",19,9641 ha
WF_NGA_20221031_1111,Green,1,Green,0.5,Nigeria,10/31/2022,2022-11-18T00:00:00,8520,GWIS,NGA,WF,WF 1010041,1941 in the burned area,Nigeria,18,8520 ha
WF_NER_20221031_1112,Green,1,Green,0.5,"Niger, Benin",10/31/2022,2022-11-17T00:00:00,6470,GWIS,NER,WF,WF 1010042,34 in the burned area,"Niger, Benin",17,6470 ha
WF_CIV_20221029_1113,Green,1,Green,0.5,Cote d'Ivoire,10/29/2022,2022-11-17T00:00:00,7221,GWIS,CIV,WF,WF 1010043,0 in the burned area,Cote d'Ivoire,19,7221 ha
WF_CIV_20221029_1114,Green,1,Green,0.5,Cote d'Ivoire,10/29/2022,2022-11-17T00:00:00,6888,GWIS,CIV,WF,WF 1010020,0 in the burned area,Cote d'Ivoire,19,6888 ha
WF_GIN_20221030_1115,Green,1,Green,0.5,Guinea,10/30/2022,2022-11-17T00:00:00,7750,GWIS,GIN,WF,WF 1009840,15 in the burned area,Guinea,18,7750 ha
WF_SDN_20221029_1116,Green,1,Green,0.5,Sudan,10/29/2022,2022-11-17T00:00:00,8016,GWIS,SDN,WF,WF 1009845,0 in the burned area,Sudan,19,8016 ha
WF_CMR_20221029_1117,Green,1,Green,0.5,Cameroon,10/29/2022,2022-11-17T00:00:00,21102,GWIS,CMR,WF,WF 1009847,732 in the burned area,Cameroon,19,21102 ha
WF_SDN_20221029_1118,Green,1,Green,0.5,Sudan,10/29/2022,2022-11-17T00:00:00,35088,GWIS,SDN,WF,WF 1009848,0 in the burned area,Sudan,19,35088 ha
WF_NGA_20221029_1119,Green,1,Green,0.5,Nigeria,10/29/2022,2022-11-17T00:00:00,8405,GWIS,NGA,WF,WF 1009850,436 in the burned area,Nigeria,19,8405 ha
WF_AUS_20221031_1120,Green,1,Green,0.5,Australia,10/31/2022,2022-11-17T00:00:00,16637,GWIS,AUS,WF,WF 1009812,0 in the burned area,Australia,17,16637 ha
WF_NGA_20221029_1121,Green,1,Green,0.5,Nigeria,10/29/2022,2022-11-16T00:00:00,7197,GWIS,NGA,WF,WF 1009852,447 in the burned area,Nigeria,18,7197 ha
WF_SDN_20221030_1122,Green,1,Green,0.5,Sudan,10/30/2022,2022-11-16T00:00:00,11425,GWIS,SDN,WF,WF 1009839,0 in the burned area,Sudan,17,11425 ha
WF_AUS_20221028_1123,Green,1,Green,0.5,Australia,10/28/2022,2022-11-16T00:00:00,97048,GWIS,AUS,WF,WF 1009859,0 in the burned area,Australia,19,97048 ha
WF_CAF_20221028_1124,Green,1,Green,0.5,Central African Republic,10/28/2022,2022-11-16T00:00:00,7422,GWIS,CAF,WF,WF 1009860,0 in the burned area,Central African Republic,19,7422 ha
WF_MLI_20221028_1125,Green,1,Green,0.5,Mali,10/28/2022,2022-11-16T00:00:00,11421,GWIS,MLI,WF,WF 1009867,0 in the burned area,Mali,19,11421 ha
WF_NGA_20221028_1126,Green,1,Green,0.5,Nigeria,10/28/2022,2022-11-16T00:00:00,14762,GWIS,NGA,WF,WF 1009871,1124 in the burned area,Nigeria,19,14762 ha
WF_BFA_20221028_1127,Green,1,Green,0.5,Burkina Faso,10/28/2022,2022-11-16T00:00:00,16927,GWIS,BFA,WF,WF 1009872,3931 in the burned area,Burkina Faso,19,16927 ha
WF_CIV_20221028_1128,Green,1,Green,0.5,Cote d'Ivoire,10/28/2022,2022-11-16T00:00:00,7269,GWIS,CIV,WF,WF 1009873,0 in the burned area,Cote d'Ivoire,19,7269 ha
WF_BFA_20221028_1129,Green,1,Green,0.5,Burkina Faso,10/28/2022,2022-11-16T00:00:00,8004,GWIS,BFA,WF,WF 1010021,0 in the burned area,Burkina Faso,19,8004 ha
WF_CAF_20221030_1130,Green,1,Green,0.5,Central African Republic,10/30/2022,2022-11-16T00:00:00,15355,GWIS,CAF,WF,WF 1010000,0 in the burned area,Central African Republic,17,15355 ha
WF_SDN_20221028_1131,Green,1,Green,0.5,Sudan,10/28/2022,2022-11-15T00:00:00,5446,GWIS,SDN,WF,WF 1010001,0 in the burned area,Sudan,18,5446 ha
WF_SDN_20221027_1132,Green,1,Green,0.5,Sudan,10/27/2022,2022-11-15T00:00:00,6491,GWIS,SDN,WF,WF 1010003,0 in the burned area,Sudan,19,6491 ha
WF_CAF_20221027_1133,Green,1,Green,0.5,Central African Republic,10/27/2022,2022-11-15T00:00:00,5251,GWIS,CAF,WF,WF 1010004,0 in the burned area,Central African Republic,19,5251 ha
WF_SDN_20221027_1134,Green,1,Green,0.5,Sudan,10/27/2022,2022-11-15T00:00:00,7027,GWIS,SDN,WF,WF 1010005,0 in the burned area,Sudan,19,7027 ha
WF_TCD_20221027_1135,Green,1,Green,0.5,Chad,10/27/2022,2022-11-15T00:00:00,6145,GWIS,TCD,WF,WF 1010006,0 in the burned area,Chad,19,6145 ha
WF_IND_20221028_1136,Green,1,Green,0.5,India,10/28/2022,2022-11-15T00:00:00,5976,GWIS,IND,WF,WF 1009868,2834 in the burned area,India,18,5976 ha
WF_AUS_20221029_1137,Green,1,Green,0.5,Australia,10/29/2022,2022-11-15T00:00:00,22765,GWIS,AUS,WF,WF 1009844,0 in the burned area,Australia,17,22765 ha
WF_TCD_20221028_1138,Green,1,Green,0.5,Chad,10/28/2022,2022-11-15T00:00:00,8538,GWIS,TCD,WF,WF 1009875,0 in the burned area,Chad,18,8538 ha
WF_CAF_20221027_1139,Green,1,Green,0.5,Central African Republic,10/27/2022,2022-11-15T00:00:00,13072,GWIS,CAF,WF,WF 1009887,0 in the burned area,Central African Republic,19,13072 ha
WF_CAF_20221027_1140,Green,1,Green,0.5,Central African Republic,10/27/2022,2022-11-15T00:00:00,7459,GWIS,CAF,WF,WF 1009895,0 in the burned area,Central African Republic,19,7459 ha
WF_BFA_20221027_1141,Green,1,Green,0.5,Burkina Faso,10/27/2022,2022-11-15T00:00:00,9187,GWIS,BFA,WF,WF 1009900,489 in the burned area,Burkina Faso,19,9187 ha
WF_MOZ_20221031_1142,Green,1,Green,0.5,Mozambique,10/31/2022,2022-11-15T00:00:00,27644,GWIS,MOZ,WF,WF 1009826,0 in the burned area,Mozambique,15,27644 ha
WF_SDN_20221031_1143,Green,1,Green,0.5,Sudan,10/31/2022,2022-11-15T00:00:00,6914,GWIS,SDN,WF,WF 1009829,0 in the burned area,Sudan,15,6914 ha
WF_MOZ_20221031_1144,Green,1,Green,0.5,Mozambique,10/31/2022,2022-11-15T00:00:00,5718,GWIS,MOZ,WF,WF 1009824,0 in the burned area,Mozambique,15,5718 ha
WF_AUS_20221031_1145,Green,1,Green,0.5,Australia,10/31/2022,2022-11-14T00:00:00,9994,GWIS,AUS,WF,WF 1009822,0 in the burned area,Australia,14,9994 ha
WF_AUS_20221031_1146,Green,1,Green,0.5,Australia,10/31/2022,2022-11-14T00:00:00,67343,GWIS,AUS,WF,WF 1009823,0 in the burned area,Australia,14,67343 ha
WF_CAF_20221030_1147,Green,1,Green,0.5,Central African Republic,10/30/2022,2022-11-14T00:00:00,7165,GWIS,CAF,WF,WF 1009836,0 in the burned area,Central African Republic,15,7165 ha
WF_NGA_20221031_1148,Green,1,Green,0.5,Nigeria,10/31/2022,2022-11-14T00:00:00,5459,GWIS,NGA,WF,WF 1009813,1813 in the burned area,Nigeria,14,5459 ha
WF_AUS_20221031_1149,Green,1,Green,0.5,Australia,10/31/2022,2022-11-14T00:00:00,103432,GWIS,AUS,WF,WF 1009811,0 in the burned area,Australia,14,103432 ha
WF_MOZ_20221027_1150,Green,1,Green,0.5,Mozambique,10/27/2022,2022-11-14T00:00:00,14492,GWIS,MOZ,WF,WF 1009899,2660 in the burned area,Mozambique,18,14492 ha
WF_SDN_20221027_1151,Green,1,Green,0.5,Sudan,10/27/2022,2022-11-14T00:00:00,15417,GWIS,SDN,WF,WF 1009897,0 in the burned area,Sudan,18,15417 ha
WF_SDN_20221026_1152,Green,1,Green,0.5,Sudan,10/26/2022,2022-11-14T00:00:00,10509,GWIS,SDN,WF,WF 1009902,0 in the burned area,Sudan,19,10509 ha
WF_NGA_20221026_1153,Green,1,Green,0.5,Nigeria,10/26/2022,2022-11-14T00:00:00,10778,GWIS,NGA,WF,WF 1009904,24 in the burned area,Nigeria,19,10778 ha
WF_IND_20221026_1154,Green,1,Green,0.5,India,10/26/2022,2022-11-14T00:00:00,18596,GWIS,IND,WF,WF 1009906,29126 in the burned area,India,19,18596 ha
WF_BFA_20221026_1155,Green,1,Green,0.5,"Burkina Faso, Mali",10/26/2022,2022-11-14T00:00:00,9277,GWIS,BFA,WF,WF 1009907,0 in the burned area,"Burkina Faso, Mali",19,9277 ha
WF_CAF_20221027_1156,Green,1,Green,0.5,Central African Republic,10/27/2022,2022-11-14T00:00:00,5445,GWIS,CAF,WF,WF 1009886,648 in the burned area,Central African Republic,18,5445 ha
WF_TCD_20221027_1157,Green,1,Green,0.5,Chad,10/27/2022,2022-11-14T00:00:00,9117,GWIS,TCD,WF,WF 1009889,0 in the burned area,Chad,18,9117 ha
