Disaster_Event_Id,Alert_Level,Alert_Score,Episode_Alert_Level,Episode_Alert_Score,Country,From_Date,To_Date,Severity,Source,Iso3,Event_Type,GDACS_ID,People_Affected,Duration (days),Burned_Area
WF_BRA_20240928_2566,Green,1,Green,0,Brazil,9/28/2024,10/3/2024,9669,GWIS,BRA,WF,WF 1022521,0,5,9669 hectare
WF_AUS_20240929_2567,Green,1,Green,0,Australia,9/29/2024,10/3/2024,10171,GWIS,AUS,WF,WF 1022508,0,4,10171 hectare
WF_AGO_20240928_2568,Green,1,Green,0,Angola,9/28/2024,10/3/2024,11002,GWIS,AGO,WF,WF 1022484,0,5,11002 hectare
WF_BOL_20240930_2569,Green,1,Green,0,Bolivia,9/30/2024,10/2/2024,5519,GWIS,BOL,WF,WF 1022550,0,2,5519 hectare
WF_MOZ_20240929_2570,Green,1,Green,0,Mozambique,9/29/2024,10/2/2024,5010,GWIS,MOZ,WF,WF 1022551,0,3,5010 hectare
WF_MOZ_20240928_2571,Green,1,Green,0,Mozambique,9/28/2024,10/2/2024,7565,GWIS,MOZ,WF,WF 1022520,0,4,7565 hectare
WF_MOZ_20240927_2572,Green,1,Green,0,Mozambique,9/27/2024,10/2/2024,5209,GWIS,MOZ,WF,WF 1022523,401,5,5209 hectare
WF_AGO_20240927_2573,Green,1,Green,0,Angola,9/27/2024,10/2/2024,5677,GWIS,AGO,WF,WF 1022541,28,5,5677 hectare
WF_BRA_20240927_2574,Green,1,Green,0,Brazil,9/27/2024,10/2/2024,7681,GWIS,BRA,WF,WF 1022542,0,5,7681 hectare
WF_MOZ_20240927_2575,Green,1,Green,0,Mozambique,9/27/2024,10/2/2024,5489,GWIS,MOZ,WF,WF 1022543,1817,5,5489 hectare
WF_BRA_20240927_2576,Green,1,Green,0,Brazil,9/27/2024,10/2/2024,14386,GWIS,BRA,WF,WF 1022500,38,5,14386 hectare
WF_BOL_20240927_2577,Green,1,Green,0,Bolivia,9/27/2024,10/2/2024,24946,GWIS,BOL,WF,WF 1022501,0,5,24946 hectare
WF_AUS_20240929_2578,Green,1,Green,0,Australia,9/29/2024,10/2/2024,5546,GWIS,AUS,WF,WF 1022506,0,3,5546 hectare
WF_TZA_20240929_2579,Green,1,Green,0,Tanzania,9/29/2024,10/2/2024,6563,GWIS,TZA,WF,WF 1022518,1,3,6563 hectare
WF_BOL_20240930_2580,Green,1,Green,0,Bolivia,9/30/2024,10/2/2024,16466,GWIS,BOL,WF,WF 1022526,0,2,16466 hectare
WF_BRA_20240927_2581,Green,1,Green,0,Brazil,9/27/2024,10/2/2024,5496,GWIS,BRA,WF,WF 1022527,115,5,5496 hectare
WF_BOL_20240927_2582,Green,1,Green,0,Bolivia,9/27/2024,10/2/2024,44723,GWIS,BOL,WF,WF 1022528,0,5,44723 hectare
WF_BRA_20240927_2583,Green,1,Green,0,Brazil,9/27/2024,10/2/2024,9554,GWIS,BRA,WF,WF 1022529,0,5,9554 hectare
WF_BOL_20240928_2584,Green,1,Green,0,Bolivia,9/28/2024,10/2/2024,14489,GWIS,BOL,WF,WF 1022510,0,4,14489 hectare
WF_MOZ_20240927_2585,Green,1,Green,0,Mozambique,9/27/2024,10/2/2024,14204,GWIS,MOZ,WF,WF 1022477,48,5,14204 hectare
WF_BOL_20240927_2586,Green,1,Green,0,Bolivia,9/27/2024,10/2/2024,11704,GWIS,BOL,WF,WF 1022478,17,5,11704 hectare
WF_RUS_20240929_2587,Green,1,Green,0,Russian Federation,9/29/2024,10/2/2024,8020,GWIS,RUS,WF,WF 1022482,2,3,8020 hectare
WF_AGO_20240929_2588,Green,1,Green,0,Angola,9/29/2024,10/2/2024,12642,GWIS,AGO,WF,WF 1022483,0,3,12642 hectare
WF_MOZ_20240928_2589,Green,1,Green,0,Mozambique,9/28/2024,10/2/2024,6611,GWIS,MOZ,WF,WF 1022486,1874,4,6611 hectare
WF_BRA_20240927_2590,Green,1,Green,0,Brazil,9/27/2024,10/2/2024,7666,GWIS,BRA,WF,WF 1022487,0,5,7666 hectare
WF_GRC_20240929_2591,Orange,2,Orange,2,Greece,9/29/2024,10/2/2024,11791,GWIS,GRC,WF,WF 1022468,1869,3,11791 hectare
WF_BOL_20240927_2592,Green,1,Green,0,Bolivia,9/27/2024,10/2/2024,33142,GWIS,BOL,WF,WF 1022446,30,5,33142 hectare
WF_AUS_20240927_2593,Green,1,Green,0,Australia,9/27/2024,10/2/2024,13664,GWIS,AUS,WF,WF 1022472,0,5,13664 hectare
WF_MOZ_20240928_2594,Green,1,Green,0,Mozambique,9/28/2024,10/2/2024,12627,GWIS,MOZ,WF,WF 1022460,2,4,12627 hectare
WF_USA_20240927_2595,Green,1,Green,0,United States,9/27/2024,10/2/2024,10991,GWIS,USA,WF,WF 1022461,0,5,10991 hectare
WF_BRA_20240927_2596,Green,1,Green,0,Brazil,9/27/2024,10/2/2024,15467,GWIS,BRA,WF,WF 1022462,0,5,15467 hectare
WF_AUS_20240927_2597,Green,1,Green,0,Australia,9/27/2024,10/2/2024,16637,GWIS,AUS,WF,WF 1022463,0,5,16637 hectare
WF_BOL_20240927_2598,Green,1,Green,0,Bolivia,9/27/2024,10/2/2024,8059,GWIS,BOL,WF,WF 1022440,6,5,8059 hectare
WF_AUS_20240927_2599,Green,1,Green,0,Australia,9/27/2024,10/2/2024,12651,GWIS,AUS,WF,WF 1022441,0,5,12651 hectare
WF_ZWE_20240927_2600,Green,1,Green,0,Zimbabwe,9/27/2024,10/1/2024,5331,GWIS,ZWE,WF,WF 1022524,40,4,5331 hectare
WF_AUS_20241028_2601,Green,1,Green,0,Australia,10/28/2024,11/7/2024,40658,GWIS,AUS,WF,WF 1022845,3,10,40658 hectare
WF_AUS_20241031_2602,Green,1,Green,0,Australia,10/31/2024,11/5/2024,12883,GWIS,AUS,WF,WF 1022878,0,5,12883 hectare
WF_AUS_20241030_2603,Green,1,Green,0,Australia,10/30/2024,11/4/2024,19143,GWIS,AUS,WF,WF 1022868,0,5,19143 hectare
WF_MDG_20241026_2604,Green,1,Green,0,Madagascar,10/26/2024,11/4/2024,8519,GWIS,MDG,WF,WF 1022874,253,9,8519 hectare
WF_BOL_20241029_2605,Green,1,Green,0,Bolivia,10/29/2024,11/4/2024,6097,GWIS,BOL,WF,WF 1022881,0,6,6097 hectare
WF_AUS_20241024_2606,Green,1,Green,0,Australia,10/24/2024,11/3/2024,56005,GWIS,AUS,WF,WF 1022760,0,10,56005 hectare
WF_AUS_20241031_2607,Green,1,Green,0,Australia,10/31/2024,11/3/2024,11645,GWIS,AUS,WF,WF 1022879,0,3,11645 hectare
WF_AUS_20241031_2608,Green,1,Green,0,Australia,10/31/2024,11/3/2024,7644,GWIS,AUS,WF,WF 1022884,0,3,7644 hectare
WF_AUS_20241031_2609,Green,1,Green,0,Australia,10/31/2024,11/3/2024,7527,GWIS,AUS,WF,WF 1022885,0,3,7527 hectare
WF_AUS_20241030_2610,Green,1,Green,0,Australia,10/30/2024,11/3/2024,6671,GWIS,AUS,WF,WF 1022870,0,4,6671 hectare
WF_AUS_20241029_2611,Green,1,Green,0,Australia,10/29/2024,11/3/2024,5336,GWIS,AUS,WF,WF 1022871,0,5,5336 hectare
WF_AUS_20241030_2612,Green,1,Green,0,Australia,10/30/2024,11/3/2024,10409,GWIS,AUS,WF,WF 1022867,0,4,10409 hectare
WF_AUS_20241029_2613,Green,1,Green,0,Australia,10/29/2024,11/3/2024,11086,GWIS,AUS,WF,WF 1022862,0,5,11086 hectare
WF_AUS_20241029_2614,Green,1,Green,0,Australia,10/29/2024,11/3/2024,10731,GWIS,AUS,WF,WF 1022853,17,5,10731 hectare
WF_AUS_20241029_2615,Green,1,Green,0,Australia,10/29/2024,11/2/2024,5182,GWIS,AUS,WF,WF 1022880,0,4,5182 hectare
WF_BRA_20241024_2616,Green,1,Green,0,Brazil,10/24/2024,11/2/2024,5898,GWIS,BRA,WF,WF 1022857,15,9,5898 hectare
WF_AUS_20241025_2617,Green,1,Green,0,Australia,10/25/2024,11/2/2024,6301,GWIS,AUS,WF,WF 1022852,0,8,6301 hectare
WF_AUS_20241028_2618,Green,1,Green,0,Australia,10/28/2024,11/2/2024,6210,GWIS,AUS,WF,WF 1022865,0,5,6210 hectare
WF_AUS_20241023_2619,Green,1,Green,0,Australia,10/23/2024,11/2/2024,5553,GWIS,AUS,WF,WF 1022866,0,10,5553 hectare
WF_AUS_20241027_2620,Green,1,Green,0,Australia,10/27/2024,11/2/2024,5414,GWIS,AUS,WF,WF 1022873,1,6,5414 hectare
WF_AUS_20241024_2621,Green,1,Green,0,Australia,10/24/2024,11/2/2024,6835,GWIS,AUS,WF,WF 1022756,0,9,6835 hectare
WF_AUS_20241023_2622,Green,1,Green,0,Australia,10/23/2024,11/1/2024,23612,GWIS,AUS,WF,WF 1022766,0,9,23612 hectare
WF_AUS_20241027_2623,Green,1,Green,0,Australia,10/27/2024,11/1/2024,11011,GWIS,AUS,WF,WF 1022832,0,5,11011 hectare
WF_AUS_20241027_2624,Green,1,Green,0,Australia,10/27/2024,11/1/2024,8502,GWIS,AUS,WF,WF 1022839,0,5,8502 hectare
WF_AUS_20241031_2625,Green,1,Green,0,Australia,10/31/2024,11/1/2024,5061,GWIS,AUS,WF,WF 1022877,0,1,5061 hectare
WF_BRA_20241029_2626,Green,1,Green,0,Brazil,10/29/2024,11/1/2024,8763,GWIS,BRA,WF,WF 1022872,0,3,8763 hectare
WF_AUS_20241027_2627,Green,1,Green,0,Australia,10/27/2024,11/1/2024,7346,GWIS,AUS,WF,WF 1022850,0,5,7346 hectare
WF_AUS_20241026_2628,Green,1,Green,0,Australia,10/26/2024,11/1/2024,10378,GWIS,AUS,WF,WF 1022851,0,6,10378 hectare
WF_AUS_20241028_2629,Green,1,Green,0,Australia,10/28/2024,11/1/2024,9451,GWIS,AUS,WF,WF 1022854,0,4,9451 hectare
WF_AUS_20241027_2630,Green,1,Green,0,Australia,10/27/2024,11/1/2024,7040,GWIS,AUS,WF,WF 1022846,0,5,7040 hectare
WF_AUS_20241022_2631,Green,1,Green,0,Australia,10/22/2024,11/1/2024,10177,GWIS,AUS,WF,WF 1022843,0,10,10177 hectare
WF_BRA_20241023_2632,Green,1,Green,0,Brazil,10/23/2024,11/1/2024,5352,GWIS,BRA,WF,WF 1022882,50,9,5352 hectare
WF_MLI_20241029_2633,Green,1,Green,0,Mali,10/29/2024,11/1/2024,5366,GWIS,MLI,WF,WF 1022869,131,3,5366 hectare
WF_BRA_20241029_2634,Green,1,Green,0,Brazil,10/29/2024,10/31/2024,5484,GWIS,BRA,WF,WF 1022863,1,2,5484 hectare
WF_BRA_20241029_2635,Green,1,Green,0,Brazil,10/29/2024,10/31/2024,5847,GWIS,BRA,WF,WF 1022864,0,2,5847 hectare
WF_BFA_20241027_2636,Green,1,Green,0,Burkina Faso,10/27/2024,10/31/2024,5316,GWIS,BFA,WF,WF 1022860,1708,4,5316 hectare
WF_AUS_20241030_2637,Green,1,Green,0,Australia,10/30/2024,10/31/2024,6131,GWIS,AUS,WF,WF 1022861,0,1,6131 hectare
WF_AUS_20241025_2638,Green,1,Green,0,Australia,10/25/2024,10/31/2024,9272,GWIS,AUS,WF,WF 1022842,0,6,9272 hectare
WF_MWI_20241021_2639,Green,1,Green,0,Malawi,10/21/2024,10/31/2024,5967,GWIS,MWI,WF,WF 1022844,505,10,5967 hectare
WF_AUS_20241027_2640,Green,1,Green,0,Australia,10/27/2024,10/31/2024,18001,GWIS,AUS,WF,WF 1022847,0,4,18001 hectare
WF_AUS_20241025_2641,Green,1,Green,0,Australia,10/25/2024,10/31/2024,6102,GWIS,AUS,WF,WF 1022855,0,6,6102 hectare
WF_AUS_20241025_2642,Green,1,Green,0,Australia,10/25/2024,10/31/2024,9722,GWIS,AUS,WF,WF 1022856,0,6,9722 hectare
WF_AUS_20241023_2643,Green,1,Green,0,Australia,10/23/2024,10/31/2024,6703,GWIS,AUS,WF,WF 1022858,0,8,6703 hectare
WF_AUS_20241027_2644,Green,1,Green,0,Australia,10/27/2024,10/31/2024,5879,GWIS,AUS,WF,WF 1022848,0,4,5879 hectare
WF_AUS_20241028_2645,Green,1,Green,0,Australia,10/28/2024,10/31/2024,12410,GWIS,AUS,WF,WF 1022837,0,3,12410 hectare
WF_AUS_20241021_2646,Green,1,Green,0,Australia,10/21/2024,10/31/2024,6474,GWIS,AUS,WF,WF 1022836,0,10,6474 hectare
WF_BWA_20241028_2647,Green,1,Green,0,Botswana,10/28/2024,10/31/2024,8293,GWIS,BWA,WF,WF 1022829,0,3,8293 hectare
WF_AUS_20241024_2648,Green,1,Green,0,Australia,10/24/2024,10/31/2024,9534,GWIS,AUS,WF,WF 1022826,0,7,9534 hectare
WF_AGO_20241021_2649,Green,1,Green,0,Angola,10/21/2024,10/31/2024,12768,GWIS,AGO,WF,WF 1022789,0,10,12768 hectare
WF_AUS_20241021_2650,Green,1,Green,0,Australia,10/21/2024,10/31/2024,14750,GWIS,AUS,WF,WF 1022793,0,10,14750 hectare
WF_AUS_20241021_2651,Green,1,Green,0,Australia,10/21/2024,10/31/2024,30051,GWIS,AUS,WF,WF 1022794,0,10,30051 hectare
WF_AUS_20241023_2652,Green,1,Green,0,Australia,10/23/2024,10/31/2024,9886,GWIS,AUS,WF,WF 1022763,0,8,9886 hectare
WF_AUS_20241022_2653,Green,1,Green,0,Australia,10/22/2024,10/31/2024,18549,GWIS,AUS,WF,WF 1022773,0,9,18549 hectare
WF_BEN_20241129_2654,Green,1,Green,0,Benin,11/29/2024,12/9/2024,20829,GWIS,BEN,WF,WF 1023036,25,10,20829 hectare
WF_SDN_20241130_2655,Green,1,Green,0,Sudan,11/30/2024,12/8/2024,5540,GWIS,SDN,WF,WF 1023044,0,8,5540 hectare
WF_BEN_20241128_2656,Green,1,Green,0,Benin,11/28/2024,12/8/2024,14106,GWIS,BEN,WF,WF 1023030,13,10,14106 hectare
WF_SDN_20241128_2657,Green,1,Green,0,Sudan,11/28/2024,12/8/2024,10819,GWIS,SDN,WF,WF 1023021,5,10,10819 hectare
WF_BRA_20241127_2658,Green,1,Green,0,Brazil,11/27/2024,12/5/2024,8997,GWIS,BRA,WF,WF 1023020,0,8,8997 hectare
WF_SDN_20241125_2659,Green,1,Green,0,Sudan,11/25/2024,12/4/2024,10666,GWIS,SDN,WF,WF 1023023,54,9,10666 hectare
WF_BFA_20241126_2660,Green,1,Green,0,Burkina Faso,11/26/2024,12/4/2024,7245,GWIS,BFA,WF,WF 1023025,3655,8,7245 hectare
WF_BEN_20241124_2661,Green,1,Green,0,Benin,11/24/2024,12/3/2024,6002,GWIS,BEN,WF,WF 1023026,2,9,6002 hectare
WF_SDN_20241127_2662,Green,1,Green,0,Sudan,11/27/2024,12/3/2024,5848,GWIS,SDN,WF,WF 1023027,0,6,5848 hectare
WF_BRA_20241129_2663,Green,1,Green,0,Brazil,11/29/2024,12/2/2024,6035,GWIS,BRA,WF,WF 1023024,2,3,6035 hectare
WF_SDN_20241127_2664,Green,1,Green,0,Sudan,11/27/2024,12/2/2024,5674,GWIS,SDN,WF,WF 1023018,1,5,5674 hectare
WF_BRA_20241124_2665,Green,1,Green,0,Brazil,11/24/2024,12/2/2024,6713,GWIS,BRA,WF,WF 1023015,10,8,6713 hectare
WF_SDN_20241121_2666,Green,1,Green,0,Sudan,11/21/2024,12/1/2024,6008,GWIS,SDN,WF,WF 1023019,0,10,6008 hectare
WF_SDN_20241125_2667,Green,1,Green,0,Sudan,11/25/2024,12/1/2024,5105,GWIS,SDN,WF,WF 1023022,0,6,5105 hectare
WF_BEN_20241123_2668,Green,1,Green,0,Benin,11/23/2024,12/1/2024,7201,GWIS,BEN,WF,WF 1023017,0,8,7201 hectare
WF_ISL_20241121_2669,Green,1,Green,0,Iceland,11/21/2024,12/1/2024,8642,GWIS,ISL,WF,WF 1022991,103,10,8642 hectare
WF_AUS_20241122_2670,Green,1,Green,0,Australia,11/22/2024,12/1/2024,13386,GWIS,AUS,WF,WF 1022994,0,9,13386 hectare
WF_AUS_20241122_2671,Green,1,Green,0,Australia,11/22/2024,12/1/2024,11257,GWIS,AUS,WF,WF 1022995,0,9,11257 hectare
WF_NER_20241127_2672,Green,1,Green,0,Niger,11/27/2024,11/30/2024,7102,GWIS,NGA,WF,WF 1023016,153,3,7102 hectare
WF_SDN_20241122_2673,Green,1,Green,0,Sudan,11/22/2024,11/30/2024,6931,GWIS,SDN,WF,WF 1023014,0,8,6931 hectare
WF_AUS_20241125_2674,Green,1,Green,0,Australia,11/25/2024,11/30/2024,61624,GWIS,AUS,WF,WF 1023001,26,5,61624 hectare
WF_BRA_20241119_2675,Green,1,Green,0,Brazil,11/19/2024,11/29/2024,11477,GWIS,BRA,WF,WF 1023012,3,10,11477 hectare
WF_BRA_20241119_2676,Green,1,Green,0,Brazil,11/19/2024,11/29/2024,5920,GWIS,BRA,WF,WF 1023009,8,10,5920 hectare
WF_BFA_20241119_2677,Green,1,Green,0,Burkina Faso,11/19/2024,11/29/2024,18882,GWIS,BFA,WF,WF 1023002,64,10,18882 hectare
WF_MLI_20241122_2678,Green,1,Green,0,Mali,11/22/2024,11/28/2024,5074,GWIS,MLI,WF,WF 1023011,0,6,5074 hectare
WF_AUS_20241123_2679,Green,1,Green,0,Australia,11/23/2024,11/28/2024,5082,GWIS,AUS,WF,WF 1023013,0,5,5082 hectare
WF_CAF_20241231_2680,Green,1,Green,0,Central African Republic,12/31/2024,1/10/2025,19704,GWIS,CAF,WF,WF 1023229,0,10,19704 hectare
WF_CAF_20241231_2680,Green,1,Green,0,Sudan,12/31/2024,1/10/2025,19704,GWIS,SDN,WF,WF 1023229,0,10,19704 hectare
WF_SDN_20241231_2681,Green,1,Green,0,Sudan,12/31/2024,1/10/2025,8718,GWIS,SDN,WF,WF 1023234,0,10,8718 hectare
WF_SDN_20241231_2682,Green,1,Green,0,Sudan,12/31/2024,1/10/2025,7292,GWIS,SDN,WF,WF 1023239,0,10,7292 hectare
WF_SDN_20241231_2683,Green,1,Green,0,Sudan,12/31/2024,1/9/2025,6490,GWIS,SDN,WF,WF 1023252,0,9,6490 hectare
WF_SDN_20241230_2684,Green,1,Green,0,Sudan,12/30/2024,1/9/2025,12692,GWIS,SDN,WF,WF 1023231,0,10,12692 hectare
WF_SDN_20241229_2685,Green,1,Green,0,Sudan,12/29/2024,1/8/2025,5415,GWIS,SDN,WF,WF 1023267,0,10,5415 hectare
WF_AUS_20241229_2686,Green,1,Green,0,Australia,12/29/2024,1/8/2025,12479,GWIS,AUS,WF,WF 1023220,0,10,12479 hectare
WF_SDN_20241229_2687,Green,1,Green,0,Sudan,12/29/2024,1/8/2025,9029,GWIS,SDN,WF,WF 1023224,0,10,9029 hectare
WF_SDN_20241231_2688,Green,1,Green,0,Sudan,12/31/2024,1/7/2025,7172,GWIS,SDN,WF,WF 1023228,0,7,7172 hectare
WF_SDN_20241230_2689,Green,1,Green,0,Sudan,12/30/2024,1/7/2025,6281,GWIS,SDN,WF,WF 1023230,0,8,6281 hectare
WF_CAF_20241231_2690,Green,1,Green,0,Central African Republic,12/31/2024,1/7/2025,5767,GWIS,CAF,WF,WF 1023240,0,7,5767 hectare
WF_SDN_20241228_2691,Green,1,Green,0,Sudan,12/28/2024,1/7/2025,5895,GWIS,SDN,WF,WF 1023241,0,10,5895 hectare
WF_CAF_20241230_2692,Green,1,Green,0,Central African Republic,12/30/2024,1/7/2025,6277,GWIS,CAF,WF,WF 1023250,0,8,6277 hectare
WF_NGA_20241230_2693,Green,1,Green,0,Nigeria,12/30/2024,1/7/2025,5487,GWIS,NGA,WF,WF 1023243,2575,8,5487 hectare
WF_SDN_20241230_2694,Green,1,Green,0,Sudan,12/30/2024,1/7/2025,10109,GWIS,SDN,WF,WF 1023191,0,8,10109 hectare
WF_SDN_20241228_2695,Green,1,Green,0,Sudan,12/28/2024,1/7/2025,20784,GWIS,SDN,WF,WF 1023193,4,10,20784 hectare
WF_CAF_20241228_2696,Green,1,Green,0,Central African Republic,12/28/2024,1/7/2025,15744,GWIS,CAF,WF,WF 1023204,0,10,15744 hectare
WF_CAF_20241228_2697,Green,1,Green,0,Central African Republic,12/28/2024,1/7/2025,9601,GWIS,CAF,WF,WF 1023205,0,10,9601 hectare
WF_CAF_20241228_2698,Green,1,Green,0,Central African Republic,12/28/2024,1/7/2025,5727,GWIS,CAF,WF,WF 1023219,0,10,5727 hectare
WF_AUS_20241229_2699,Green,1,Green,0,Australia,12/29/2024,1/6/2025,8725,GWIS,AUS,WF,WF 1023213,0,8,8725 hectare
WF_SDN_20241227_2700,Green,1,Green,0,Sudan,12/27/2024,1/6/2025,8031,GWIS,SDN,WF,WF 1023206,0,10,8031 hectare
WF_SDN_20241227_2701,Green,1,Green,0,Sudan,12/27/2024,1/6/2025,6898,GWIS,SDN,WF,WF 1023201,0,10,6898 hectare
WF_SDN_20241227_2702,Green,1,Green,0,Sudan,12/27/2024,1/6/2025,8704,GWIS,SDN,WF,WF 1023194,0,10,8704 hectare
WF_SDN_20241227_2703,Green,1,Green,0,Sudan,12/27/2024,1/6/2025,5133,GWIS,SDN,WF,WF 1023242,0,10,5133 hectare
WF_GHA_20241227_2704,Green,1,Green,0,Ghana,12/27/2024,1/6/2025,12810,GWIS,GHA,WF,WF 1023164,0,10,12810 hectare
WF_CAF_20241229_2705,Green,1,Green,0,Central African Republic,12/29/2024,1/6/2025,28460,GWIS,CAF,WF,WF 1023167,0,8,28460 hectare
WF_CAF_20241229_2705,Green,1,Green,0,Sudan,12/29/2024,1/6/2025,28460,GWIS,SDN,WF,WF 1023167,0,8,28460 hectare
WF_SDN_20241227_2706,Green,1,Green,0,Sudan,12/27/2024,1/6/2025,9570,GWIS,SDN,WF,WF 1023181,0,10,9570 hectare
WF_SDN_20241227_2707,Green,1,Green,0,Sudan,12/27/2024,1/6/2025,5540,GWIS,SDN,WF,WF 1021926,0,10,5540 hectare
WF_SDN_20241227_2708,Green,1,Green,0,Sudan,12/27/2024,1/5/2025,18443,GWIS,SDN,WF,WF 1023182,0,9,18443 hectare
WF_SDN_20241228_2709,Green,1,Green,0,Central African Republic,12/28/2024,1/5/2025,13863,GWIS,CAF,WF,WF 1023170,0,8,13863 hectare
WF_SDN_20241228_2709,Green,1,Green,0,Sudan,12/28/2024,1/5/2025,13863,GWIS,SDN,WF,WF 1023170,0,8,13863 hectare
WF_CAF_20241226_2710,Green,1,Green,0,Central African Republic,12/26/2024,1/5/2025,11088,GWIS,CAF,WF,WF 1023155,0,10,11088 hectare
WF_CAF_20241226_2710,Green,1,Green,0,Sudan,12/26/2024,1/5/2025,11088,GWIS,SDN,WF,WF 1023155,0,10,11088 hectare
WF_CAF_20241228_2711,Green,1,Green,0,Central African Republic,12/28/2024,1/5/2025,7357,GWIS,CAF,WF,WF 1023198,0,8,7357 hectare
WF_AUS_20241227_2712,Green,1,Green,0,Australia,12/27/2024,1/5/2025,9453,GWIS,AUS,WF,WF 1023188,0,9,9453 hectare
WF_SDN_20241231_2713,Green,1,Green,0,Sudan,12/31/2024,1/5/2025,6307,GWIS,SDN,WF,WF 1023202,0,5,6307 hectare
WF_AUS_20241226_2714,Green,1,Green,0,Australia,12/26/2024,1/5/2025,6729,GWIS,AUS,WF,WF 1023190,0,10,6729 hectare
WF_GHA_20241228_2715,Green,1,Green,0,Ghana,12/28/2024,1/4/2025,11190,GWIS,GHA,WF,WF 1023200,3,7,11190 hectare
WF_CAF_20241229_2716,Green,1,Green,0,Central African Republic,12/29/2024,1/4/2025,5495,GWIS,CAF,WF,WF 1023203,0,6,5495 hectare
WF_SDN_20241231_2717,Green,1,Green,0,Sudan,12/31/2024,1/4/2025,7052,GWIS,SDN,WF,WF 1023212,0,4,7052 hectare
WF_AUS_20241229_2718,Green,1,Green,0,Australia,12/29/2024,1/4/2025,5537,GWIS,AUS,WF,WF 1023207,0,6,5537 hectare
WF_CAF_20241226_2719,Green,1,Green,0,Central African Republic,12/26/2024,1/4/2025,5600,GWIS,CAF,WF,WF 1023208,0,9,5600 hectare
WF_ZAF_20241227_2720,Green,1,Green,0,South Africa,12/27/2024,1/4/2025,9894,GWIS,ZAF,WF,WF 1023184,0,8,9894 hectare
WF_CAF_20241228_2721,Green,1,Green,0,Central African Republic,12/28/2024,1/4/2025,12751,GWIS,CAF,WF,WF 1023179,0,7,12751 hectare
WF_SDN_20241225_2722,Green,1,Green,0,Central African Republic,12/25/2024,1/4/2025,28865,GWIS,CAF,WF,WF 1023148,0,10,28865 hectare
WF_SDN_20241225_2722,Green,1,Green,0,Sudan,12/25/2024,1/4/2025,28865,GWIS,SDN,WF,WF 1023148,0,10,28865 hectare
WF_AUS_20241224_2723,Green,1,Green,0,Australia,12/24/2024,1/3/2025,7821,GWIS,AUS,WF,WF 1023146,0,10,7821 hectare
WF_AUS_20241224_2724,Green,1,Green,0,Australia,12/24/2024,1/3/2025,12125,GWIS,AUS,WF,WF 1023130,0,10,12125 hectare
WF_AUS_20241224_2725,Green,1,Green,0,Australia,12/24/2024,1/3/2025,25620,GWIS,AUS,WF,WF 1023138,0,10,25620 hectare
WF_CAF_20241226_2726,Green,1,Green,0,Central African Republic,12/26/2024,1/3/2025,13079,GWIS,CAF,WF,WF 1023172,0,8,13079 hectare
WF_AUS_20241230_2727,Green,1,Green,0,Australia,12/30/2024,1/3/2025,6332,GWIS,AUS,WF,WF 1023173,0,4,6332 hectare
WF_SEN_20241228_2728,Green,1,Green,0,Senegal,12/28/2024,1/3/2025,24965,GWIS,SEN,WF,WF 1023149,5,6,24965 hectare
WF_CAF_20241228_2729,Green,1,Green,0,Central African Republic,12/28/2024,1/3/2025,5017,GWIS,CAF,WF,WF 1023211,0,6,5017 hectare
WF_CAF_20241229_2730,Green,1,Green,0,Central African Republic,12/29/2024,1/3/2025,5942,GWIS,CAF,WF,WF 1023192,0,5,5942 hectare
WF_CAF_20241229_2730,Green,1,Green,0,Sudan,12/29/2024,1/3/2025,5942,GWIS,SDN,WF,WF 1023192,0,5,5942 hectare
WF_AUS_20241229_2731,Green,1,Green,0,Australia,12/29/2024,1/3/2025,5792,GWIS,AUS,WF,WF 1023187,0,5,5792 hectare
WF_SDN_20241227_2732,Green,1,Green,0,Sudan,12/27/2024,1/3/2025,5786,GWIS,SDN,WF,WF 1023199,0,7,5786 hectare
WF_GHA_20241226_2733,Green,1,Green,0,Ghana,12/26/2024,1/3/2025,5622,GWIS,GHA,WF,WF 1023197,3,8,5622 hectare
WF_CAF_20241229_2734,Green,1,Green,0,Central African Republic,12/29/2024,1/2/2025,5604,GWIS,CAF,WF,WF 1023186,0,4,5604 hectare
WF_SEN_20241229_2735,Green,1,Green,0,Senegal,12/29/2024,1/2/2025,7324,GWIS,SEN,WF,WF 1023183,2,4,7324 hectare
WF_SDN_20241225_2736,Green,1,Green,0,Sudan,12/25/2024,1/2/2025,6490,GWIS,SDN,WF,WF 1023157,0,8,6490 hectare
WF_SDN_20241223_2737,Green,1,Green,0,Sudan,12/23/2024,1/2/2025,8722,GWIS,SDN,WF,WF 1023160,0,10,8722 hectare
WF_CAF_20241228_2738,Green,1,Green,0,Central African Republic,12/28/2024,1/2/2025,6799,GWIS,CAF,WF,WF 1023174,0,5,6799 hectare
WF_CAF_20241227_2739,Green,1,Green,0,Central African Republic,12/27/2024,1/2/2025,5450,GWIS,CAF,WF,WF 1023180,0,6,5450 hectare
WF_SDN_20241229_2740,Green,1,Green,0,Sudan,12/29/2024,1/2/2025,5656,GWIS,SDN,WF,WF 1023175,0,4,5656 hectare
WF_CAF_20241228_2741,Green,1,Green,0,Central African Republic,12/28/2024,1/2/2025,12213,GWIS,CAF,WF,WF 1023178,0,5,12213 hectare
